date,open,high,low,close,volume,amount
2023-11-22,3569.4389,3574.3782,3544.4162,3544.4162,8478438100,136041195538.9000
2023-11-23,3541.4416,3562.0675,3529.9390,3561.5204,8480016700,141499811491.0000
2023-11-24,3560.6462,3560.6462,3533.9955,3538.0087,8501840300,140101998555.3000
2023-11-27,3534.4445,3534.4445,3492.8623,3511.9424,9910231400,155975437035.7000
2023-11-28,3510.6554,3521.0463,3501.1093,3518.5232,8933578900,147740535862.4000
2023-11-29,3518.8836,3519.1980,3482.2444,3488.3073,9884141200,155948235975.9000
2023-11-30,3485.5171,3505.1273,3481.4515,3496.2028,10135082000,153790180653.3000
2023-12-01,3494.2234,3494.2234,3452.1728,3482.8813,10853094100,176078323469.4000
2023-12-04,3481.0449,3488.1330,3459.6110,3460.1380,9715682600,164664395292.9000
2023-12-05,3450.0898,3450.0898,3393.8139,3394.2571,10047200700,164840691112.1000
2023-12-06,3387.8798,3420.2773,3382.9457,3399.5980,10580551900,172142987724.9000
2023-12-07,3394.3064,3404.4074,3369.7675,3391.2823,9771324800,160949948197.3000
2023-12-08,3391.8585,3409.3845,3383.4479,3399.4618,12952205400,203034222561.1000
2023-12-11,3378.0517,3426.6106,3346.8902,3419.4548,13962624900,219761181423.1000
2023-12-12,3409.9976,3427.5456,3406.1013,3426.8030,10559001300,166979964779.7000
2023-12-13,3418.6413,3418.6413,3369.6050,3369.6050,9528536700,165455928375.6000
2023-12-14,3387.3847,3399.1394,3350.7648,3351.9639,8365513500,150245775736.4000
2023-12-15,3365.9388,3388.5047,3339.5190,3341.5517,9778778300,164907019372.1000
2023-12-18,3329.1910,3352.3458,3314.9095,3329.3657,9052682600,142303319418.9000
2023-12-19,3325.6596,3345.7795,3313.1874,3334.0412,8380811800,135293655396.1000
2023-12-20,3334.3320,3338.5434,3297.3652,3297.5022,9241286800,141290542802.3000
2023-12-21,3285.6049,3339.3552,3283.9883,3330.8698,10254619800,171120780579.5000
2023-12-22,3329.4668,3359.0601,3315.8976,3337.2281,10522013300,167336342309.2000
2023-12-25,3330.3333,3348.8820,3330.3333,3347.4508,7454269300,121838327071.1000
2023-12-26,3345.3952,3345.4171,3315.9370,3324.7902,7473293500,121689997434.6000
2023-12-27,3326.9267,3341.2659,3309.6731,3336.3572,9440392800,140924923674.8000
2023-12-28,3335.5572,3423.4018,3331.2082,3414.5403,14806485100,245855634464.3000
2023-12-29,3411.1094,3432.5412,3409.5795,3431.1099,11492893200,193573180515.1000
2024-01-02,3426.2684,3426.2684,3386.3522,3386.3522,11618072600,184096097448.7000
2024-01-03,3379.7501,3392.8504,3362.6617,3378.2971,10561385100,165099018642.5000
2024-01-04,3375.0207,3375.0207,3323.8647,3347.0519,10672101300,165512262698.6000
2024-01-05,3341.3061,3372.5444,3313.5542,3329.1114,12640057400,182251664948.1000
2024-01-08,3322.6051,3333.5160,3283.3421,3286.0564,11742948500,170761644873.4000
2024-01-09,3286.7083,3304.6008,3273.8431,3292.4994,10933046500,172276323045.2000
2024-01-10,3281.6692,3312.9161,3268.2471,3277.1290,9419936600,159777649838.1000
2024-01-11,3275.3086,3311.1137,3266.7911,3295.6717,10878973500,180978533555.5000
2024-01-12,3284.3580,3310.4704,3279.6987,3284.1667,9685355500,156536022291.9000
2024-01-15,3270.1029,3306.9217,3261.2687,3280.9195,8885153000,144331722430.6000
2024-01-16,3272.5710,3300.8762,3260.4362,3300.8762,11327666500,175650587488.9000
2024-01-17,3291.1392,3291.1392,3229.0820,3229.0820,10876972800,173516385174.7000
2024-01-18,3214.2844,3279.2538,3171.6329,3274.7286,17490916800,256784536828.0000
2024-01-19,3261.2393,3286.9415,3251.8136,3269.7763,11850140800,191261807098.8000
2024-01-22,3262.4685,3281.4205,3193.1776,3218.9016,14870562800,225510031844.3000
2024-01-23,3208.4316,3249.5306,3188.1259,3231.9329,12201200000,193791168624.2000
2024-01-24,3245.9592,3281.4892,3190.4674,3277.1089,15437195400,219036341624.5000
2024-01-25,3274.3391,3344.2426,3269.7943,3342.9189,19683361400,265521114954.3000
2024-01-26,3326.6465,3351.9692,3315.1265,3333.8213,18066400500,238144899501.0000
2024-01-29,3335.3936,3351.3715,3303.9604,3303.9604,18416479500,244698013593.3000
2024-01-30,3283.8977,3300.2040,3244.9719,3245.0387,14364935000,199592929911.7000
2024-01-31,3231.5425,3252.1475,3201.9264,3215.3518,15314346900,215333349921.2000
2024-02-01,3202.2564,3251.7582,3191.8968,3217.7109,14551679200,203815063232.5000
2024-02-02,3219.8734,3235.4079,3108.3515,3179.6276,17375808900,234495151557.0000
2024-02-05,3164.2500,3233.8485,3111.5184,3200.4218,20304297000,279713141507.2000
2024-02-06,3185.2498,3314.5120,3182.8216,3311.6922,20271309900,285042020945.9000
2024-02-07,3314.0306,3343.6303,3289.6704,3343.6303,21664793300,297997664575.2000
2024-02-08,3351.4052,3367.2101,3336.9779,3364.9297,18997757800,270239765211.0000
2024-02-19,3393.1916,3403.8078,3364.1418,3403.8078,18331980000,267674145147.3000
2024-02-20,3395.1916,3415.8943,3380.1030,3410.8542,14073458100,218459281946.0000
2024-02-21,3390.3619,3500.1338,3383.6911,3456.8713,18887936200,291823544608.2000
2024-02-22,3450.3518,3486.6826,3448.4135,3486.6747,14102078400,225098128872.7000
2024-02-23,3491.3367,3507.5592,3472.9680,3489.7416,14482127300,232926057113.9000
2024-02-26,3485.5427,3492.6061,3445.3889,3453.3585,15124833100,238951637715.0000
2024-02-27,3440.0516,3494.7874,3437.4422,3494.7874,13952824600,244488721250.8000
2024-02-28,3499.8257,3521.6574,3450.2598,3450.2598,18983754800,328300591256.4000
2024-02-29,3437.8984,3516.0826,3437.8984,3516.0826,15594453200,281971899288.2000
2024-03-01,3515.0587,3544.3595,3503.4590,3537.8038,16270957000,288575619224.5000
2024-03-04,3538.3660,3548.6901,3519.7599,3540.8686,16324461300,297719931809.3000
2024-03-05,3524.9644,3570.6935,3519.0816,3565.5143,16642238900,299895929709.1000
2024-03-06,3556.5323,3577.3883,3545.1013,3551.0481,14307661300,248294165707.4000
2024-03-07,3548.1007,3569.9185,3522.8964,3529.7195,14811051000,251839533036.1000
2024-03-08,3529.5509,3548.5055,3511.5770,3544.9099,12579266400,225379101014.0000
2024-03-11,3545.9427,3589.2635,3542.2789,3589.2635,14820282500,286418582154.6000
2024-03-12,3592.5826,3605.6976,3574.2117,3597.4939,18068556000,339997042337.1000
2024-03-13,3594.4211,3594.4211,3563.3685,3572.3610,14459059000,266898756379.8000
2024-03-14,3571.7885,3597.4600,3545.6120,3562.2229,14096272200,263803609335.2000
2024-03-15,3554.9068,3572.8091,3533.6798,3569.9930,13831604400,243991558366.2000
2024-03-18,3577.0564,3604.0519,3573.4040,3603.5280,16037943800,295314840611.0000
2024-03-19,3593.3396,3610.7389,3577.1880,3577.6303,14557178600,259553448413.4000
2024-03-20,3568.7158,3589.5456,3568.4341,3585.3838,12952896600,223752103886.2000
2024-03-21,3593.0700,3601.1145,3575.0331,3581.0902,13074337700,233162492629.6000
2024-03-22,3571.2736,3575.7171,3522.8404,3545.0023,13922735800,248850931022.2000
2024-03-25,3536.7136,3564.9604,3525.7634,3525.7634,13701572400,233747256235.1000
2024-03-26,3526.6818,3547.6461,3518.6018,3543.7467,12620953500,226730734844.1000
2024-03-27,3538.7244,3542.9624,3502.7866,3502.7866,12862676300,216404726565.9000
2024-03-28,3498.4820,3551.2143,3489.3861,3520.9648,14333471700,232530806334.5000
2024-03-29,3516.8830,3538.2378,3516.8830,3537.4843,12864329000,201749384356.7000
2024-04-01,3551.5815,3600.9193,3551.5815,3595.6466,16277656100,251637272845.1000
2024-04-02,3593.2206,3596.1903,3568.7539,3580.6759,14127297200,220207515542.9000
2024-04-03,3578.6835,3582.4324,3558.8740,3567.8031,13559233100,214222897580.1000
2024-04-08,3553.5554,3567.8200,3535.7688,3536.4077,15530428300,243249251687.2000
2024-04-09,3533.3849,3543.7141,3518.8601,3533.4871,12967094200,195893525574.7000
2024-04-10,3528.9679,3531.2295,3490.0525,3504.7086,12879027400,199754768626.1000
2024-04-11,3485.0294,3520.5893,3484.9252,3504.2447,12653439500,200293481885.7000
2024-04-12,3505.7499,3516.6988,3470.0611,3475.8389,12892111600,208566204702.9000
2024-04-15,3473.5047,3552.4125,3473.5047,3549.0759,18394125000,267472484531.0000
2024-04-16,3533.3636,3545.5034,3503.6158,3511.1146,17615306500,253315972272.3000
2024-04-17,3509.1318,3565.9389,3498.0324,3565.4030,16846639800,244987812753.2000
2024-04-18,3550.5562,3602.7902,3547.5996,3569.8018,17857410500,261329927268.4000
2024-04-19,3550.6087,3560.9492,3529.3237,3541.6619,14728150500,226229520121.3000
2024-04-22,3536.1844,3558.1642,3528.0186,3530.9045,15057904200,229511183118.0000
2024-04-23,3525.6681,3533.7584,3499.9838,3506.2249,14311350400,213257232210.7000
2024-04-24,3514.0108,3524.5370,3495.6494,3521.6219,12173985100,195299919746.2000
2024-04-25,3510.6396,3543.9699,3505.1999,3530.2813,11518772200,184524622000.7000
2024-04-26,3531.9647,3588.4003,3531.9647,3584.2686,19721613300,308045062250.7000
2024-04-29,3584.5427,3645.8229,3578.7597,3623.9124,22272138100,358709708837.6000
2024-04-30,3619.2586,3630.7092,3604.3943,3604.3943,19129689900,286674161757.8000
2024-05-06,3654.0485,3668.2565,3645.7380,3657.8767,20801800700,333270472130.0000
2024-05-07,3657.0007,3665.6840,3648.3760,3659.0076,16483428600,247368347983.1000
2024-05-08,3650.7484,3650.9355,3628.6984,3630.2233,13003533600,199923460349.8000
2024-05-09,3630.4142,3669.7593,3630.4142,3664.5610,14655901700,232694927940.9000
2024-05-10,3669.0869,3674.6088,3641.7639,3666.2771,15072053600,233730562074.5000
2024-05-13,3646.3491,3673.6211,3634.6049,3664.6907,15726745500,249688465072.9000
2024-05-14,3668.2254,3675.7760,3646.7092,3657.0454,13340649000,214643548213.8000
2024-05-15,3651.0536,3656.5277,3624.0020,3626.0559,12352276400,191480969435.1000
2024-05-16,3636.6007,3657.4831,3626.3340,3640.3592,15463050300,240288953464.0000
2024-05-17,3638.5613,3677.9696,3627.4470,3677.9696,16457041700,247729525192.2000
2024-05-20,3682.0615,3703.0287,3677.4426,3690.9623,18460942300,279971341520.4000
2024-05-21,3682.2868,3684.6106,3665.1524,3676.1611,13067828300,196575354877.9000
2024-05-22,3675.6471,3691.8804,3667.0885,3684.4510,15191460500,230839373504.9000
2024-05-23,3672.8403,3674.3654,3633.5051,3641.7917,14257299000,214205039030.7000
2024-05-24,3630.8270,3650.8734,3599.6678,3601.4754,12479117700,195344742155.9000
2024-05-27,3606.6450,3638.1514,3603.7131,3635.7079,13127264400,206143742535.6000
2024-05-28,3633.2535,3638.9703,3605.9213,3609.1724,12353223800,184381267979.1000
2024-05-29,3609.0708,3633.1971,3602.8198,3613.5223,11590632100,179072813277.6000
2024-05-30,3607.0522,3624.0352,3586.7543,3594.3121,12260299500,193069647050.8000
2024-05-31,3599.8196,3614.6439,3579.9247,3579.9247,11246201900,180707602931.7000
2024-06-03,3577.3798,3600.6044,3567.8713,3588.7483,14105459100,222756928174.4000
2024-06-04,3583.8104,3622.5012,3580.2771,3615.6714,12454509600,195790966233.8000
2024-06-05,3610.3601,3623.3232,3594.1056,3594.7936,11090676600,182639598874.9000
2024-06-06,3602.1554,3625.0109,3584.1710,3592.2454,13789351700,226764072639.2000
2024-06-07,3594.6335,3603.0698,3552.0853,3574.1143,13110302600,213001530097.8000
2024-06-11,3555.8186,3565.3113,3525.8945,3542.8771,13452230600,219282337214.0000
2024-06-12,3539.0947,3551.1706,3531.5657,3544.1225,12281372900,200722600631.1000
2024-06-13,3548.2162,3551.0771,3520.1802,3526.1306,12324546200,214792338449.3000
2024-06-14,3514.7998,3547.1473,3503.5233,3541.5331,17151694200,283768816845.0000
2024-06-17,3521.4365,3540.7932,3520.7381,3536.1986,13743343800,232293851893.9000
2024-06-18,3533.4875,3551.7085,3532.7845,3545.5902,12367183800,208824124156.0000
2024-06-19,3543.3599,3543.3599,3524.8449,3528.7490,10664279700,184790298728.6000
2024-06-20,3525.1687,3533.9865,3500.1310,3503.2817,11161739600,186515776574.7000
2024-06-21,3496.3428,3505.5123,3473.8283,3495.6198,10918661500,182736735066.8000
2024-06-24,3473.6392,3505.7752,3471.2164,3476.8102,11799018400,195787549313.6000
2024-06-25,3475.1648,3483.2189,3440.6464,3457.9023,11844811800,190886336762.4000
2024-06-26,3451.5389,3487.3964,3442.2982,3480.2648,10589886100,171538111702.3000
2024-06-27,3467.2888,3471.1423,3452.5775,3454.1175,11491810100,174112508796.1000
2024-06-28,3443.6744,3484.6780,3443.6744,3461.6570,13540915300,205118806811.8000
2024-07-01,3458.2636,3479.9548,3443.8086,3478.1827,12182977000,188018227774.8000
2024-07-02,3472.4527,3488.3189,3464.5237,3471.7857,12165012100,186104752421.9000
2024-07-03,3471.5556,3478.7047,3454.9942,3463.4141,10385710800,163035359363.1000
2024-07-04,3468.2958,3483.3098,3444.9280,3445.8128,10442990900,159477153569.5000
2024-07-05,3443.3588,3451.0386,3399.6693,3431.0605,11660965900,181416567402.8000
2024-07-08,3420.8033,3428.0418,3395.9123,3401.7604,11552821800,177559765827.5000
2024-07-09,3396.8044,3448.9279,3384.8086,3439.8111,13162944300,215048837819.8000
2024-07-10,3425.8818,3447.5050,3423.6483,3428.9657,12720345600,198149476849.1000
2024-07-11,3451.0442,3473.9837,3438.1180,3468.1690,14589246600,237551298481.6000
2024-07-12,3459.9564,3479.0958,3457.3633,3472.4014,13087458900,205055553856.4000
2024-07-15,3462.6113,3481.4613,3460.7915,3476.2467,11851708300,171584915379.5000
2024-07-16,3466.8523,3500.2943,3464.3655,3498.2827,12065901700,200456285077.5000
2024-07-17,3494.2090,3514.4753,3486.2229,3501.5836,13180206200,222830802528.4000
2024-07-18,3483.2975,3522.7995,3475.7236,3520.9310,12376819900,215783795702.6000
2024-07-19,3500.8052,3545.3383,3493.0734,3539.0156,13244797500,228065104129.0000
2024-07-22,3538.4012,3540.1874,3494.0143,3514.9249,13212633700,217457320403.9000
2024-07-23,3509.7887,3509.7887,3439.8779,3439.8779,12889766000,202857560168.7000
2024-07-24,3432.3459,3451.4196,3408.4129,3418.1663,12703626300,184884499786.8000
2024-07-25,3404.6110,3415.8557,3383.7991,3399.2716,13102224200,190131464834.7000
2024-07-26,3403.7084,3420.8201,3388.6601,3409.2931,12419555800,187853329477.8000
2024-07-29,3404.3663,3408.5024,3388.8444,3390.7420,10978778600,166697103823.1000
2024-07-30,3380.6893,3380.6893,3352.8043,3369.3821,10495216400,165442824490.2000
2024-07-31,3364.0268,3445.0042,3364.0268,3442.0844,17195917700,258249147336.4000
2024-08-01,3443.1397,3448.3361,3419.1872,3419.2666,13632346400,206038002517.7000
2024-08-02,3393.9167,3419.1023,3380.9645,3384.3919,11661525500,179671192427.6000
2024-08-05,3362.1117,3409.0314,3343.3205,3343.3205,14281251600,223631266563.2000
2024-08-06,3367.3517,3376.7956,3318.6251,3342.9789,11934027900,181724693847.5000
2024-08-07,3338.5909,3362.3839,3329.9658,3341.4890,9508437700,145078975325.5000
2024-08-08,3332.4281,3364.7855,3320.8432,3342.9369,9249569500,149482926226.5000
2024-08-09,3358.1280,3366.6688,3331.6274,3331.6274,9151162600,142852166559.2000
2024-08-12,3327.5561,3338.0771,3319.8908,3325.8645,7993875400,117544892726.5000
2024-08-13,3328.0138,3335.0140,3310.1909,3334.3903,8448967900,125259155343.0000
2024-08-14,3332.7866,3332.7866,3309.1000,3309.2389,7874240700,118181952004.2000
2024-08-15,3301.4455,3356.7644,3297.9711,3341.9530,10476639900,149249335425.5000
2024-08-16,3342.0346,3356.9071,3335.6239,3345.6340,9651908300,135885323083.0000
2024-08-19,3344.2614,3375.9621,3343.7116,3356.9677,10557111000,143421671337.3000
2024-08-20,3361.6394,3362.3338,3321.6397,3332.7034,10166833100,137910585091.6000
2024-08-21,3322.9134,3339.4430,3307.9917,3321.6350,8995475100,130005992563.3000
2024-08-22,3322.8723,3327.6962,3305.2453,3313.1357,10036650400,147702791560.6000
2024-08-23,3305.9307,3336.2414,3305.6403,3327.1905,8952577400,132680886499.7000
2024-08-26,3330.7184,3336.5271,3311.5701,3324.2231,9399077200,139070603958.0000
2024-08-27,3315.6860,3320.5667,3299.5635,3305.3338,9580815700,129755962864.4000
2024-08-28,3298.9089,3305.3496,3274.5881,3286.4956,9269665000,135982310964.6000
2024-08-29,3273.5410,3290.7857,3269.5288,3277.6812,13070233300,174340106392.6000
2024-08-30,3273.7532,3351.6254,3273.6496,3321.4323,18869544300,268376041210.9000
2024-09-02,3307.5432,3307.7627,3264.7565,3265.0110,14761235300,194409996348.3000
2024-09-03,3261.7410,3281.5935,3261.1877,3273.4282,12289730600,155089488535.3000
2024-09-04,3253.8980,3272.9861,3249.9809,3252.1649,10483248200,140070063076.9000
2024-09-05,3252.9600,3266.8820,3247.1725,3257.7578,9710945000,134618198893.7000
2024-09-06,3261.1542,3274.8144,3231.0685,3231.3457,8840041700,121541545905.7000
2024-09-09,3214.7996,3222.9278,3180.9277,3192.9516,10867306900,146516054460.5000
2024-09-10,3193.4557,3205.0972,3171.7932,3195.7552,9729007800,133610476131.5000
2024-09-11,3187.0508,3197.3363,3174.0343,3186.1299,10248211000,141513837135.3000
2024-09-12,3189.4271,3201.5544,3171.8775,3172.4747,9286865700,136387244637.1000
2024-09-13,3174.0344,3188.9145,3159.2470,3159.2470,8833667700,137448911397.4000
2024-09-18,3158.8179,3179.9012,3145.7908,3171.0102,8472281400,123452147968.9000
2024-09-19,3178.3959,3213.8378,3149.7925,3196.0357,12543927200,181785109712.7000
2024-09-20,3192.4322,3207.9875,3173.2238,3201.0497,11806409800,163985054956.9000
2024-09-23,3200.8678,3230.1613,3198.0248,3212.7639,9534485500,143876166860.9000
2024-09-24,3244.6468,3351.9684,3222.4885,3351.9090,20407221700,307879526847.5000
2024-09-25,3403.7021,3465.4882,3393.4380,3401.5330,24156425500,356862584939.5000
2024-09-26,3399.3188,3545.3249,3391.6772,3545.3204,24313401000,373983643044.8000
2024-09-27,3617.9203,3708.4951,3596.5833,3703.6849,26548777400,466692757481.8000
2024-09-30,3846.6515,4038.6968,3796.5045,4017.8545,51021770700,862528807419.2000
2024-10-08,4450.3675,4450.3675,4094.3519,4256.0962,58986789400,1130387437130.1000
2024-10-09,4168.8436,4197.6000,3942.5118,3955.9839,48226929500,1029032062193.4000
2024-10-10,3979.6116,4098.4967,3912.7708,3997.7879,39505309900,717952217512.6000
2024-10-11,3969.7576,3978.2389,3847.1228,3887.1670,27409650500,484998267295.6000
2024-10-14,3915.2186,3979.5431,3868.7790,3961.3424,30757899300,534076602215.5000
2024-10-15,3942.5342,3967.8712,3855.9949,3855.9949,24248644800,434410916723.5000
2024-10-16,3806.1373,3877.7483,3805.0868,3831.5890,21886640700,377301324426.4000
2024-10-17,3853.8410,3882.0733,3787.7498,3788.2217,21231382000,369170521634.5000
2024-10-18,3780.3143,3998.2140,3765.1615,3925.2340,31295883400,620673701894.1000
2024-10-21,3946.9016,3979.2638,3896.1650,3935.1974,29118563400,600109598949.1000
2024-10-22,3923.7443,3965.9084,3917.5218,3957.7755,22343339600,442881846813.7000
2024-10-23,3955.3191,4012.1795,3939.0986,3973.2089,24587394900,469120806272.1000
2024-10-24,3950.8987,3957.9832,3914.0887,3928.8334,17472406200,340486884485.3000
2024-10-25,3931.3205,3992.8918,3921.9396,3956.4210,21069488500,412231378430.4000
2024-10-28,3953.1063,3964.1569,3917.2042,3964.1569,21616041500,390450182338.0000
2024-10-29,3970.0080,3991.3091,3921.5795,3924.6490,21729398400,429625020404.8000
2024-10-30,3904.1595,3926.0581,3864.3051,3889.4487,21943662600,385010582233.2000
2024-10-31,3888.4229,3923.8997,3859.1079,3891.0396,30063671800,515533818945.0000
2024-11-01,3882.4579,3933.2204,3879.9588,3890.0203,30798648100,476472952028.3000
2024-11-04,3897.7144,3944.7619,3891.2109,3944.7619,22923906000,381048606068.1000
2024-11-05,3937.6228,4046.6977,3925.4138,4044.5725,31686279400,580971852723.7000
2024-11-06,4051.2891,4091.7031,4002.5027,4024.2831,33580793800,639124093911.8000
2024-11-07,3987.2665,4146.1510,3984.6652,4145.6952,34143641400,658145920948.1000
2024-11-08,4192.0794,4200.9080,4094.1631,4104.0470,33235038500,688446559772.2000
2024-11-11,4066.9336,4132.5111,4048.0390,4131.1312,28959422700,625605935910.0000
2024-11-12,4133.3528,4181.7096,4060.7936,4085.7430,29777808600,660380524820.6000
2024-11-13,4059.5898,4121.0735,4059.5898,4110.8901,24048409900,512734303119.4000
2024-11-14,4101.2228,4118.1686,4034.9441,4039.6191,23015278400,464157560755.1000
2024-11-15,4025.6482,4049.0710,3968.8308,3968.8308,24739946300,474079686588.2000
2024-11-18,3982.1036,4034.0596,3931.1872,3950.3806,30677794600,472408054830.7000
2024-11-19,3954.6038,3979.1505,3896.7493,3976.8912,24294646500,402610970340.1000
2024-11-20,3966.1238,4001.0847,3958.3383,3985.7727,18459937200,347577693099.5000
2024-11-21,3979.4554,3999.5693,3966.0658,3989.2979,16612592700,324235010779.0000
2024-11-22,3984.2435,3990.2647,3865.6989,3865.6989,21628580900,397566831847.8000
